Element,Wavelength,Z number,1s,2s,2p,3s,3p,3d,4s,4p,4d,4f,5s,5p,5d,6s,6p,Multiplicity,Term,Parity,J,E lower,1s,2s,2p,3s,3p,3d,4s,4p,4d,4f,5s,5p,5d,6s,6p,6d,7s,7p,7d,8s,8p,8d,9s,10s,Multiplicity,Term,Parity,J,E upper,T,w (A),d (A),
O,394.748,8,2,2,3,1,0,0,0,0,0,0,0,0,0,0,0,3,S,0,2,73768.2,2,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,P,1,2,99093.641,13570,1.451247166,,
O,394.759,8,2,2,3,1,0,0,0,0,0,0,0,0,0,0,0,3,S,0,2,73768.2,2,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,P,1,1,99092.968,11580,1.561712846,0.125944584,
O,394.759,8,2,2,3,1,0,0,0,0,0,0,0,0,0,0,0,3,S,0,2,73768.2,2,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,P,1,1,99092.968,12500,1.530612245,0.114795918,
O,394.759,8,2,2,3,1,0,0,0,0,0,0,0,0,0,0,0,3,S,0,2,73768.2,2,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,P,1,1,99092.968,13570,1.451247166,,
O,436.8193,8,2,2,3,1,0,0,0,0,0,0,0,0,0,0,0,3,S,0,1,76794.978,2,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,P,1,0,99681.309,10100,2.041884817,,
O,436.8193,8,2,2,3,1,0,0,0,0,0,0,0,0,0,0,0,3,S,0,1,76794.978,2,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,P,1,0,99681.309,12700,2.201963534,,
O,436.8193,8,2,2,3,1,0,0,0,0,0,0,0,0,0,0,0,3,S,0,1,76794.978,2,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,P,1,0,99681.309,11580,1.964735516,0.302267003,
O,436.8193,8,2,2,3,1,0,0,0,0,0,0,0,0,0,0,0,3,S,0,1,76794.978,2,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,P,1,0,99681.309,12500,1.836734694,0.344387755,
O,436.8142,8,2,2,3,1,0,0,0,0,0,0,0,0,0,0,0,3,S,0,1,76794.978,2,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,P,1,2,99681.049,10100,2.041884817,,
O,436.8142,8,2,2,3,1,0,0,0,0,0,0,0,0,0,0,0,3,S,0,1,76794.978,2,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,P,1,2,99681.049,12700,2.201963534,,
O,436.8142,8,2,2,3,1,0,0,0,0,0,0,0,0,0,0,0,3,S,0,1,76794.978,2,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,P,1,2,99681.049,11580,1.964735516,0.302267003,
O,436.8142,8,2,2,3,1,0,0,0,0,0,0,0,0,0,0,0,3,S,0,1,76794.978,2,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,P,1,2,99681.049,12500,1.836734694,0.344387755,
O,436.8258,8,2,2,3,1,0,0,0,0,0,0,0,0,0,0,0,3,S,0,1,76794.978,2,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,P,1,1,99680.968,10100,2.041884817,,
O,436.8258,8,2,2,3,1,0,0,0,0,0,0,0,0,0,0,0,3,S,0,1,76794.978,2,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,P,1,1,99680.968,12700,2.201963534,,
O,436.8258,8,2,2,3,1,0,0,0,0,0,0,0,0,0,0,0,3,S,0,1,76794.978,2,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,P,1,1,99680.968,11580,1.964735516,0.302267003,
O,436.8258,8,2,2,3,1,0,0,0,0,0,0,0,0,0,0,0,3,S,0,1,76794.978,2,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,P,1,1,99680.968,12500,1.836734694,0.344387755,
O,532.9096,8,2,2,3,0,1,0,0,0,0,0,0,0,0,0,0,5,P,1,1,86625.757,2,2,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,D,0,0,105385.449,11120,49.90536278,8.832807571,
O,532.9096,8,2,2,3,0,1,0,0,0,0,0,0,0,0,0,0,5,P,1,1,86625.757,2,2,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,D,0,0,105385.449,12480,48.01136364,12.21590909,
O,532.9099,8,2,2,3,0,1,0,0,0,0,0,0,0,0,0,0,5,P,1,1,86625.757,2,2,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,D,0,1,105385.436,11120,49.90536278,8.832807571,
O,532.9099,8,2,2,3,0,1,0,0,0,0,0,0,0,0,0,0,5,P,1,1,86625.757,2,2,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,D,0,1,105385.436,12480,48.01136364,12.21590909,
O,532.9107,8,2,2,3,0,1,0,0,0,0,0,0,0,0,0,0,5,P,1,1,86625.757,2,2,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,D,0,2,105385.409,11120,49.90536278,8.832807571,
O,532.9107,8,2,2,3,0,1,0,0,0,0,0,0,0,0,0,0,5,P,1,1,86625.757,2,2,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,D,0,2,105385.409,12480,48.01136364,12.21590909,
O,532.9673,8,2,2,3,0,1,0,0,0,0,0,0,0,0,0,0,5,P,1,2,86627.778,2,2,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,D,0,1,105385.436,11120,49.90536278,8.832807571,
O,532.9673,8,2,2,3,0,1,0,0,0,0,0,0,0,0,0,0,5,P,1,2,86627.778,2,2,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,D,0,1,105385.436,12480,48.01136364,12.21590909,
O,532.9681,8,2,2,3,0,1,0,0,0,0,0,0,0,0,0,0,5,P,1,2,86627.778,2,2,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,D,0,2,105385.409,11120,49.90536278,8.832807571,
O,532.9681,8,2,2,3,0,1,0,0,0,0,0,0,0,0,0,0,5,P,1,2,86627.778,2,2,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,D,0,2,105385.409,12480,48.01136364,12.21590909,
O,532.969,8,2,2,3,0,1,0,0,0,0,0,0,0,0,0,0,5,P,1,2,86627.778,2,2,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,D,0,3,105385.377,11120,49.90536278,8.832807571,
O,532.969,8,2,2,3,0,1,0,0,0,0,0,0,0,0,0,0,5,P,1,2,86627.778,2,2,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,D,0,3,105385.377,12480,48.01136364,12.21590909,
O,533.0726,8,2,2,3,0,1,0,0,0,0,0,0,0,0,0,0,5,P,1,3,86631.454,2,2,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,D,0,2,105385.409,11120,49.90536278,8.832807571,
O,533.0726,8,2,2,3,0,1,0,0,0,0,0,0,0,0,0,0,5,P,1,3,86631.454,2,2,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,D,0,2,105385.409,12480,48.01136364,12.21590909,
O,533.0735,8,2,2,3,0,1,0,0,0,0,0,0,0,0,0,0,5,P,1,3,86631.454,2,2,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,D,0,3,105385.377,11120,49.90536278,8.832807571,
O,533.0735,8,2,2,3,0,1,0,0,0,0,0,0,0,0,0,0,5,P,1,3,86631.454,2,2,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,D,0,3,105385.377,12480,48.01136364,12.21590909,
O,533.0741,8,2,2,3,0,1,0,0,0,0,0,0,0,0,0,0,5,P,1,3,86631.454,2,2,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,D,0,4,105385.354,11120,49.90536278,8.832807571,
O,533.0741,8,2,2,3,0,1,0,0,0,0,0,0,0,0,0,0,5,P,1,3,86631.454,2,2,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,D,0,4,105385.354,12480,48.01136364,12.21590909,
O,543.5178,8,2,2,3,0,1,0,0,0,0,0,0,0,0,0,0,5,P,1,1,86625.757,2,2,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,S,0,2,105019.307,11120,17.79179811,9.873817035,
O,543.5178,8,2,2,3,0,1,0,0,0,0,0,0,0,0,0,0,5,P,1,1,86625.757,2,2,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,S,0,2,105019.307,12480,15.08522727,9.232954545,
O,543.5775,8,2,2,3,0,1,0,0,0,0,0,0,0,0,0,0,5,P,1,2,86627.778,2,2,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,S,0,2,105019.307,11120,17.79179811,9.873817035,
O,543.5775,8,2,2,3,0,1,0,0,0,0,0,0,0,0,0,0,5,P,1,2,86627.778,2,2,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,S,0,2,105019.307,12480,15.08522727,9.232954545,
O,543.6862,8,2,2,3,0,1,0,0,0,0,0,0,0,0,0,0,5,P,1,3,86631.454,2,2,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,S,0,2,105019.307,11120,17.79179811,9.873817035,
O,543.6862,8,2,2,3,0,1,0,0,0,0,0,0,0,0,0,0,5,P,1,3,86631.454,2,2,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,S,0,2,105019.307,12480,15.08522727,9.232954545,
P,619.901,15,2,2,6,2,2,0,1,0,0,0,0,0,0,0,0,2,P,1,0.5,57876.574,2,2,6,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,D,0,1.5,66812.271,11600,2.7,,
P,507.937,15,2,2,6,2,2,0,1,0,0,0,0,0,0,0,0,4,P,1,2.5,56339.656,2,2,6,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,S,0,1.5,76021.601,11600,4,,
K,578.238,19,2,2,6,2,6,0,0,1,0,0,0,0,0,0,0,2,P,0,0.5,12985.18572,2,2,6,2,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,S,1,0.5,30274.2487,2950,21,,
K,532.328,19,2,2,6,2,6,0,0,1,0,0,0,0,0,0,0,2,P,0,0.5,12985.18572,2,2,6,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,S,1,0.5,31765.3767,2950,38.5,,
K,508.423,19,2,2,6,2,6,0,0,1,0,0,0,0,0,0,0,2,P,0,0.5,12985.18572,2,2,6,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,S,1,0.5,32648.3511,2950,75.5,,
K,494.202,19,2,2,6,2,6,0,0,1,0,0,0,0,0,0,0,2,P,0,0.5,12985.18572,2,2,6,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,S,1,0.5,33214.2267,2950,130,,
K,583.189,19,2,2,6,2,6,0,0,1,0,0,0,0,0,0,0,2,P,0,1.5,13043.89603,2,2,6,2,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,D,1,2.5,30185.2439,2950,27.5,,
K,535.957,19,2,2,6,2,6,0,0,1,0,0,0,0,0,0,0,2,P,0,1.5,13043.89603,2,2,6,2,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,D,1,2.5,31695.9005,2950,48.5,,
K,511.225,19,2,2,6,2,6,0,0,1,0,0,0,0,0,0,0,2,P,0,1.5,13043.89603,2,2,6,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,D,1,2.5,32598.2881,2950,92.5,,
K,496.500784,19,2,2,6,2,6,0,0,1,0,0,0,0,0,0,0,2,P,0,1.5,13043.89603,2,2,6,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,D,1,2.5,33178.1339,2950,180.5,,
K,496.503213,19,2,2,6,2,6,0,0,1,0,0,0,0,0,0,0,2,P,0,1.5,13043.89603,2,2,6,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,D,1,1.5,33178.1339,2950,180.5,,
S,469.4113,16,2,2,6,2,3,0,1,0,0,0,0,0,0,0,0,5,S,0,2,52623.64,2,2,6,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,P,1,3,73920.961,9500,4.342105263,2.368421053,
S,469.4113,16,2,2,6,2,3,0,1,0,0,0,0,0,0,0,0,5,S,0,2,52623.64,2,2,6,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,P,1,3,73920.961,11200,3.687707641,1.794019934,
S,469.5443,16,2,2,6,2,3,0,1,0,0,0,0,0,0,0,0,5,S,0,2,52623.64,2,2,6,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,P,1,2,73914.928,9500,4.342105263,2.368421053,
S,469.5443,16,2,2,6,2,3,0,1,0,0,0,0,0,0,0,0,5,S,0,2,52623.64,2,2,6,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,P,1,2,73914.928,11200,3.687707641,1.794019934,
S,469.6252,16,2,2,6,2,3,0,1,0,0,0,0,0,0,0,0,5,S,0,2,52623.64,2,2,6,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,P,1,1,73911.259,9500,4.342105263,2.368421053,
S,469.6252,16,2,2,6,2,3,0,1,0,0,0,0,0,0,0,0,5,S,0,2,52623.64,2,2,6,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,P,1,1,73911.259,11200,3.687707641,1.794019934,
S,527.8128,16,2,2,6,2,3,0,1,0,0,0,0,0,0,0,0,3,S,0,1,55330.811,2,2,6,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,P,1,0,74271.651,9500,4.736842105,2.105263158,
S,527.8128,16,2,2,6,2,3,0,1,0,0,0,0,0,0,0,0,3,S,0,1,55330.811,2,2,6,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,P,1,0,74271.651,11200,3.903225806,1.561461794,
S,527.87,16,2,2,6,2,3,0,1,0,0,0,0,0,0,0,0,3,S,0,1,55330.811,2,2,6,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,P,1,1,74269.6,9500,4.736842105,2.105263158,
S,527.87,16,2,2,6,2,3,0,1,0,0,0,0,0,0,0,0,3,S,0,1,55330.811,2,2,6,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,P,1,1,74269.6,11200,3.903225806,1.561461794,
S,527.8993,16,2,2,6,2,3,0,1,0,0,0,0,0,0,0,0,3,S,0,1,55330.811,2,2,6,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,P,1,2,74268.547,9500,4.736842105,2.105263158,
S,527.8993,16,2,2,6,2,3,0,1,0,0,0,0,0,0,0,0,3,S,0,1,55330.811,2,2,6,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,P,1,2,74268.547,11200,3.903225806,1.561461794,
Tl,654.984,78,2,2,6,2,6,10,2,6,10,14,2,6,10,0,0,2,S,1,0.5,26477.5,2,2,6,2,6,10,2,6,10,14,2,6,10,2,0,0,0,0,0,0,1,0,0,0,2,P,0,1.5,41740.8,6000,,6.25,Конец 1990
Al,308.215,13,2,2,6,2,1,0,0,0,0,0,0,0,0,0,0,2,P,0,0.5,0,2,2,6,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,D,1,1.5,32435.453,13200,0.3984375,0.1484375,
Al,308.215,13,2,2,6,2,1,0,0,0,0,0,0,0,0,0,0,2,P,0,0.5,0,2,2,6,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,D,1,1.5,32435.453,10000,0.45,,
Al,308.215,13,2,2,6,2,1,0,0,0,0,0,0,0,0,0,0,2,P,0,0.5,0,2,2,6,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,D,1,1.5,32435.453,12000,0.45,,
Al,309.271,13,2,2,6,2,1,0,0,0,0,0,0,0,0,0,0,2,P,0,1.5,112.061,2,2,6,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,D,1,2.5,32436.796,13200,0.3984375,0.1484375,
Al,309.271,13,2,2,6,2,1,0,0,0,0,0,0,0,0,0,0,2,P,0,1.5,112.061,2,2,6,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,D,1,2.5,32436.796,10000,0.49,,
Al,309.271,13,2,2,6,2,1,0,0,0,0,0,0,0,0,0,0,2,P,0,1.5,112.061,2,2,6,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,D,1,2.5,32436.796,12000,0.49,,
Al,309.28386,13,2,2,6,2,1,0,0,0,0,0,0,0,0,0,0,2,P,0,1.5,112.061,2,2,6,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,D,1,1.5,32435.453,13200,0.3984375,0.1484375,
Al,309.28386,13,2,2,6,2,1,0,0,0,0,0,0,0,0,0,0,2,P,0,1.5,112.061,2,2,6,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,D,1,1.5,32435.453,10000,0.49,,
Al,309.28386,13,2,2,6,2,1,0,0,0,0,0,0,0,0,0,0,2,P,0,1.5,112.061,2,2,6,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,D,1,1.5,32435.453,12000,0.49,,
Al,396.152,13,2,2,6,2,1,0,0,0,0,0,0,0,0,0,0,2,P,0,1.5,112.061,2,2,6,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,S,1,0.5,25347.756,13200,0.421875,0.2421875,
Al,396.152,13,2,2,6,2,1,0,0,0,0,0,0,0,0,0,0,2,P,0,1.5,112.061,2,2,6,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,S,1,0.5,25347.756,9670,0.442253521,0.098591549,
Al,396.152,13,2,2,6,2,1,0,0,0,0,0,0,0,0,0,0,2,P,0,1.5,112.061,2,2,6,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,S,1,0.5,25347.756,10000,0.38,,
Al,396.152,13,2,2,6,2,1,0,0,0,0,0,0,0,0,0,0,2,P,0,1.5,112.061,2,2,6,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,S,1,0.5,25347.756,12000,0.38,,
Al,396.152,13,2,2,6,2,1,0,0,0,0,0,0,0,0,0,0,2,P,0,1.5,112.061,2,2,6,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,S,1,0.5,25347.756,13600,0.288888889,0.191111111,
Al,394.401,13,2,2,6,2,1,0,0,0,0,0,0,0,0,0,0,2,P,0,0.5,0,2,2,6,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,S,1,0.5,25347.756,13200,0.421875,0.2421875,
Al,394.401,13,2,2,6,2,1,0,0,0,0,0,0,0,0,0,0,2,P,0,0.5,0,2,2,6,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,S,1,0.5,25347.756,9670,0.327464789,0.098591549,
Al,394.401,13,2,2,6,2,1,0,0,0,0,0,0,0,0,0,0,2,P,0,0.5,0,2,2,6,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,S,1,0.5,25347.756,10000,0.37,,
Al,394.401,13,2,2,6,2,1,0,0,0,0,0,0,0,0,0,0,2,P,0,0.5,0,2,2,6,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,S,1,0.5,25347.756,12000,0.37,,
Al,394.401,13,2,2,6,2,1,0,0,0,0,0,0,0,0,0,0,2,P,0,0.5,0,2,2,6,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,S,1,0.5,25347.756,13600,0.311111111,0.206666667,
Br,444.174,35,2,2,6,2,6,10,2,4,0,0,1,0,0,0,0,4,P,1,2.5,63436.5,2,2,6,2,6,10,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,D,0,1.5,84943.86,11000,10.4,,
Br,452.559,35,2,2,6,2,6,10,2,4,0,0,1,0,0,0,0,4,P,1,2.5,63436.5,2,2,6,2,6,10,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,P,0,2.5,85526.2,11000,9.9,,
Cd,508.582,48,2,2,6,2,6,10,2,6,10,0,1,1,0,0,0,3,P,0,2,31826.952,2,2,6,2,6,10,2,6,10,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,S,1,1,51483.98,11100,3.67,,
Cd,479.991,48,2,2,6,2,6,10,2,6,10,0,1,1,0,0,0,3,P,0,1,30656.087,2,2,6,2,6,10,2,6,10,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,S,1,1,51483.98,11100,3.84,,
Cd,467.815,48,2,2,6,2,6,10,2,6,10,0,1,1,0,0,0,3,P,0,0,30113.99,2,2,6,2,6,10,2,6,10,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,S,1,1,51483.98,11100,1.74,,
Cd,361.051,48,2,2,6,2,6,10,2,6,10,0,1,1,0,0,0,3,P,0,2,31826.952,2,2,6,2,6,10,2,6,10,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,D,1,3,59515.98,11100,1.84,,
Cd,346.62,48,2,2,6,2,6,10,2,6,10,0,1,1,0,0,0,3,P,0,1,30656.087,2,2,6,2,6,10,2,6,10,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,D,1,2,59497.868,11100,1.63,,
Cd,340.365,48,2,2,6,2,6,10,2,6,10,0,1,1,0,0,0,3,P,0,0,30113.99,2,2,6,2,6,10,2,6,10,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,D,1,1,59485.768,11100,0.94,,
C,156.030827,6,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,P,1,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,D,0,1,64089.899,12500,0.0015,,
C,156.068148,6,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,P,1,1,16.416713,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,D,0,2,64090.99351,12500,0.0015,,
C,156.070782,6,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,P,1,1,16.416713,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,D,0,1,64089.899,12500,0.0015,,
C,156.133893,6,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,P,1,2,43.4134567,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,D,0,2,64090.99351,12500,0.0015,,
C,156.134,6,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,P,1,2,43.4134567,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,D,0,1,64089.899,12500,0.0015,,
C,156.143727,6,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,P,1,2,43.4134567,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,D,0,3,64086.96961,12500,0.0015,,
C,165.627,6,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,P,1,1,16.416713,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,P,1,2,60393.1693,12800,0.045454545,,
C,165.627,6,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,P,1,1,16.416713,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,P,1,2,60393.1693,11700,,0.02,
C,165.627,6,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,P,1,1,16.416713,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,P,1,2,60393.1693,15500,0.031818182,0.02,
C,165.795,6,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,P,1,1,16.416713,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,P,1,0,60333.4476,12800,0.040909091,,
C,165.795,6,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,P,1,1,16.416713,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,P,1,0,60333.4476,12000,,0.0175,
C,165.795,6,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,P,1,1,16.416713,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,P,1,0,60333.4476,15200,0.035714286,0.017619048,
C,165.812,6,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,P,1,2,43.4134567,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,P,1,1,60352.6584,12800,0.040909091,,
C,165.812,6,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,P,1,2,43.4134567,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,P,1,1,60352.6584,13000,,0.02,
C,165.812,6,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,P,1,2,43.4134567,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,P,1,1,60352.6584,15500,0.034090909,0.018636364,
C,165.700751,6,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,P,1,2,43.4134567,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,P,1,2,60393.1693,12500,0.0165,,
C,165.737863,6,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,P,1,1,16.416713,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,P,1,1,60352.6584,12500,0.0165,,
